bookID,title,authors,average_rating,language_code,  num_pages,publisher,Imp_Features,bookID_idx
10033,Being and Nothingness,Jean-Paul Sartre/Hazel E. Barnes/Mary Warnock/Richard Eyre,3.96,eng,688,Routledge,Being and Nothingness Jean-Paul Sartre/Hazel E. Barnes/Mary Warnock/Richard Eyre Routledge,2349
10034,The Age of Reason,Jean-Paul Sartre,3.98,eng,408,Vintage International,The Age of Reason Jean-Paul Sartre Vintage International,2350
10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,4.02,eng,512,Broadway Books,Youth in Revolt: The Journals of Nick Twisp C.D. Payne Broadway Books,2351
10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,4.1,eng,408,Ballantine Books,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder Deborah Spungen Ballantine Books,2352
10057,Sid and Nancy: Love Kills,Alex Cox/Abbe Wool,3.48,eng,143,Faber & Faber,Sid and Nancy: Love Kills Alex Cox/Abbe Wool Faber & Faber,2353
10058,Flags of Our Fathers,James D. Bradley/Ron Powers,4.19,eng,382,Bantam,Flags of Our Fathers James D. Bradley/Ron Powers Bantam,2354
10061,Flags of Our Fathers: A Young People's Edition,Michael R. French/Ron Powers/James D. Bradley,4.17,eng,224,Laurel Leaf Library,Flags of Our Fathers: A Young People's Edition Michael R. French/Ron Powers/James D. Bradley Laurel Leaf Library,2355
10073,A Long Way Down,Nick Hornby,3.42,eng,368,Riverhead Books,A Long Way Down Nick Hornby Riverhead Books,2356
10075,Clockwork (Cover to Cover),Philip Pullman,3.87,eng,0,BBC Audiobooks,Clockwork (Cover to Cover) Philip Pullman BBC Audiobooks,2357
10079,Mary Queen of Scots,Antonia Fraser,4.05,eng,568,Delta,Mary Queen of Scots Antonia Fraser Delta,2358
10080,Mary Queen of Scots and the Murder of Lord Darnley,Alison Weir,4.04,eng,640,Pimlico,Mary Queen of Scots and the Murder of Lord Darnley Alison Weir Pimlico,2359
10083,On the Trail of Mary  Queen of Scots,J. Keith Cheetham,3.25,eng,192,Luath Press Ltd,On the Trail of Mary  Queen of Scots J. Keith Cheetham Luath Press Ltd,2360
10084,River of Blue Fire (Otherland  #2),Tad Williams,4.02,eng,675,Daw Books,River of Blue Fire (Otherland  #2) Tad Williams Daw Books,2361
10089,Mary  Queen of Scots: Queen Without a Country,Kathryn Lasky,3.83,eng,202,Scholastic,Mary  Queen of Scots: Queen Without a Country Kathryn Lasky Scholastic,2362
10090,Mountain of Black Glass (Otherland  #3),Tad Williams,4.05,eng,749,Daw Books,Mountain of Black Glass (Otherland  #3) Tad Williams Daw Books,2363
10096,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,Jenny Wormald,3.72,eng,224,Tauris Parke Paperbacks,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost Jenny Wormald Tauris Parke Paperbacks,2364
10097,Queen of Scots: The True Life of Mary Stuart,John Guy,3.93,eng,581,Houghton Mifflin,Queen of Scots: The True Life of Mary Stuart John Guy Houghton Mifflin,2365
10105,The Last Wife of Henry VIII,Carolly Erickson,3.89,en-US,326,St. Martin's Press,The Last Wife of Henry VIII Carolly Erickson St. Martin's Press,2366
10106,The Children of Henry VIII,Alison Weir,4.05,eng,385,Ballantine Books,The Children of Henry VIII Alison Weir Ballantine Books,2367
10107,The Last Days of Henry VIII,Robert Hutchinson,4.14,eng,368,William Morrow,The Last Days of Henry VIII Robert Hutchinson William Morrow,2368
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,4.26,eng,939,Griffin,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers Margaret George Griffin,2369
10112,Henry VIII (Shakespeare  Pelican),William Shakespeare/Stephen Orgel,3.54,eng,126,Penguin Classics,Henry VIII (Shakespeare  Pelican) William Shakespeare/Stephen Orgel Penguin Classics,2370
10115,The Memoirs of Cleopatra,Margaret George,4.18,eng,1139,MacMillan General Books,The Memoirs of Cleopatra Margaret George MacMillan General Books,2371
10118,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,4.18,eng,32,Little  Brown Books for Young Readers,Saint George and the Dragon Margaret Hodges/Trina Schart Hyman Little  Brown Books for Young Readers,2372
10126,Kiss Me Like a Stranger: My Search for Love and Art,Gene Wilder,3.9,eng,261,St. Martin's Griffin,Kiss Me Like a Stranger: My Search for Love and Art Gene Wilder St. Martin's Griffin,2373
10147,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle/Kyle Freeman,4.49,eng,709,Barnes  Noble Classics,The Complete Sherlock Holmes  Volume I Arthur Conan Doyle/Kyle Freeman Barnes  Noble Classics,2374
10148,The Complete Sherlock Holmes  Volume II,Arthur Conan Doyle/Kyle Freeman,4.47,eng,709,Barnes  Noble Classics,The Complete Sherlock Holmes  Volume II Arthur Conan Doyle/Kyle Freeman Barnes  Noble Classics,2375
10156,The Last of Her Kind,Sigrid Nunez,3.72,eng,391,Picador USA,The Last of Her Kind Sigrid Nunez Picador USA,2376
10165,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray,Helen Fisher,3.94,en-US,432,Ballantine Books,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray Helen Fisher Ballantine Books,2377
10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),Mary Jane Maffini,4,eng,320,Napoleon and Co,The Devil's in the Details (A Camilla MacPhee Mystery  #4) Mary Jane Maffini Napoleon and Co,2378
10172,Wigfield: The Can-Do Town That Just May Not,Amy Sedaris/Stephen Colbert/Paul Dinello,3.58,eng,5,Highbridge Audio,Wigfield: The Can-Do Town That Just May Not Amy Sedaris/Stephen Colbert/Paul Dinello Highbridge Audio,2379
10173,The SantaLand Diaries and Season's Greetings,David Sedaris/Joe Mantello,4.18,eng,54,Dramatists Play Service,The SantaLand Diaries and Season's Greetings David Sedaris/Joe Mantello Dramatists Play Service,2380
10174,Jenny and the Jaws of Life: Short Stories,Jincy Willett/David Sedaris,3.74,en-US,272,St. Martin's Griffin,Jenny and the Jaws of Life: Short Stories Jincy Willett/David Sedaris St. Martin's Griffin,2381
10203,View With a Grain of Sand: Selected Poems,Wisława Szymborska/Stanisław Barańczak/Clare Cavanagh,4.33,eng,214,Mariner Books,View With a Grain of Sand: Selected Poems Wisława Szymborska/Stanisław Barańczak/Clare Cavanagh Mariner Books,2382
10204,View with a Grain of Sand: Selected Poems,Wisława Szymborska,4.33,eng,214,Faber  Faber,View with a Grain of Sand: Selected Poems Wisława Szymborska Faber  Faber,2383
10205,Poems New and Collected,Wisława Szymborska/Clare Cavanagh,4.43,eng,296,Mariner Books,Poems New and Collected Wisława Szymborska/Clare Cavanagh Mariner Books,2384
10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,Wisława Szymborska/Magnus J. Kruyski,4.36,eng,232,Princeton University Press,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska Wisława Szymborska/Magnus J. Kruyski Princeton University Press,2385
10208,Miracle Fair: Selected Poems,Wisława Szymborska/Joanna Trzeciak/Czesław Miłosz,4.42,eng,159,W. W. Norton  Company,Miracle Fair: Selected Poems Wisława Szymborska/Joanna Trzeciak/Czesław Miłosz W. W. Norton  Company,2386
10210,Jane Eyre,Charlotte Brontë/Michael Mason,4.12,eng,532,Penguin,Jane Eyre Charlotte Brontë/Michael Mason Penguin,2387
10215,The Far Pavilions,M.M. Kaye,4.21,eng,0,Random House Value Publishing,The Far Pavilions M.M. Kaye Random House Value Publishing,2388
10217,Death in Kashmir,M.M. Kaye,3.95,eng,256,St. Martins Press-3PL,Death in Kashmir M.M. Kaye St. Martins Press-3PL,2389
10219,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,4.22,en-US,454,St. Martin's Press,The Sun in the Morning: My Early Years in India and England M.M. Kaye St. Martin's Press,2390
10220,Death in the Andamans,M.M. Kaye,3.93,eng,272,Minotaur Books,Death in the Andamans M.M. Kaye Minotaur Books,2391
10221,Death in Berlin,M.M. Kaye,3.89,eng,272,Minotaur Books,Death in Berlin M.M. Kaye Minotaur Books,2392
10224,Enchanted Evening,M.M. Kaye,4.38,eng,368,St. Martin's Press,Enchanted Evening M.M. Kaye St. Martin's Press,2393
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer/Amartya Sen,4.25,eng,438,University of California Press,Pathologies of Power: Health  Human Rights and the New War on the Poor Paul Farmer/Amartya Sen University of California Press,2394
10233,Infections and Inequalities: The Modern Plagues,Paul Farmer,4.09,eng,424,University of California Press,Infections and Inequalities: The Modern Plagues Paul Farmer University of California Press,2395
10235,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World,Tracy Kidder,4.21,eng,333,Random House Trade,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World Tracy Kidder Random House Trade,2396
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,3.97,eng,366,Shambhala,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism Fritjof Capra Shambhala,2397
10255,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,Edward T. Haslam/Jim Marrs,3.92,eng,374,Trine Day,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics Edward T. Haslam/Jim Marrs Trine Day,2398
10261,The Art of Richard P. Feynman,Michelle Feynman,4.31,en-US,174,Routledge,The Art of Richard P. Feynman Michelle Feynman Routledge,2399
10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith/Patrick D. Miller,4.03,eng,243,Eerdmans,The Early History of God: Yahweh and the Other Deities in Ancient Israel Mark S. Smith/Patrick D. Miller Eerdmans,2400
10269,Haiti  History  and the Gods,Joan Dayan/Colin Dayan,3.95,eng,362,University of California Press,Haiti  History  and the Gods Joan Dayan/Colin Dayan University of California Press,2401
10270,Acts of God: The Unnatural History of Natural Disaster in America,Ted Steinberg,3.72,eng,309,Oxford University Press  USA,Acts of God: The Unnatural History of Natural Disaster in America Ted Steinberg Oxford University Press  USA,2402
10285,The World's Religions,Huston Smith,4.07,eng,416,HarperOne,The World's Religions Huston Smith HarperOne,2403
10289,Introduction to World Religions,Christopher Partridge,3.78,eng,495,Augsburg Fortress Publishing,Introduction to World Religions Christopher Partridge Augsburg Fortress Publishing,2404
10303,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression,Jim  Powell,4,eng,352,Crown Forum,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression Jim  Powell Crown Forum,2405
10308,Folly and Glory (The Berrybender Narratives  #4),Larry McMurtry,3.87,en-US,358,Simon  Schuster,Folly and Glory (The Berrybender Narratives  #4) Larry McMurtry Simon  Schuster,2406
10310,The Argumentative Indian: Writings on Indian History  Culture and Identity,Amartya Sen,3.8,eng,432,Picador,The Argumentative Indian: Writings on Indian History  Culture and Identity Amartya Sen Picador,2407
10311,Argumentative Indian: Writings On Indian History Culture And Identity,Amartya Sen,3.8,eng,391,Allen Lane,Argumentative Indian: Writings On Indian History Culture And Identity Amartya Sen Allen Lane,2408
10324,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists,Karen Rizzo,3.67,eng,160,Stewart  Tabori and Chang,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists Karen Rizzo Stewart  Tabori and Chang,2409
10329,Dumpy's Valentine,Julie Andrews Edwards/Emma Walton Hamilton/Tony Walton/Ruby Randig,3.31,eng,24,Julie Andrews Collection,Dumpy's Valentine Julie Andrews Edwards/Emma Walton Hamilton/Tony Walton/Ruby Randig Julie Andrews Collection,2410
10332,Mandy,Julie Andrews Edwards/Johanna Westerman,4.24,eng,320,HarperCollins,Mandy Julie Andrews Edwards/Johanna Westerman HarperCollins,2411
10340,Giraffes Can't Dance,Giles Andreae/Guy Parker-Rees/Hugh Laurie,4.3,eng,32,Orchard Books,Giraffes Can't Dance Giles Andreae/Guy Parker-Rees/Hugh Laurie Orchard Books,2412
10346,The Medici Giraffe and Other Tales of Exotic Animals and Power,Marina Belozerskaya,3.53,eng,414,Little  Brown and Company,The Medici Giraffe and Other Tales of Exotic Animals and Power Marina Belozerskaya Little  Brown and Company,2413
10347,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),David A. Ufer/Kirsten Carlson,3.87,eng,32,Arbordale Publishing,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation) David A. Ufer/Kirsten Carlson Arbordale Publishing,2414
10370,Where the Red Fern Grows with Connections,Wilson Rawls/Rafe Martin/Borden Deal/Kemp P. Battle/Robert Bethke/Harold Courlander/Maya Angelou/Nicholasa Mohr/Dick Perry/John R. Erickson,4.37,eng,288,Holt McDougal,Where the Red Fern Grows with Connections Wilson Rawls/Rafe Martin/Borden Deal/Kemp P. Battle/Robert Bethke/Harold Courlander/Maya Angelou/Nicholasa Mohr/Dick Perry/John R. Erickson Holt McDougal,2415
10372,Summer of the Monkeys,Wilson Rawls,4.03,eng,288,Yearling,Summer of the Monkeys Wilson Rawls Yearling,2416
10382,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,3.88,en-US,442,Crown,Dreams from My Father: A Story of Race and Inheritance Barack Obama Crown,2417
10403,Doctor Who: Cat's Cradle-Time's Crucible,Marc Platt,3.22,eng,275,Virgin Publishing,Doctor Who: Cat's Cradle-Time's Crucible Marc Platt Virgin Publishing,2418
10404,Doctor Who: Cat's Cradle-Witch Mark,Andrew    Hunt,3.22,eng,256,Virgin Publishing,Doctor Who: Cat's Cradle-Witch Mark Andrew    Hunt Virgin Publishing,2419
10405,Doctor Who: Cat's Cradle-Warhead,Andrew Cartmel,3.51,eng,262,Virgin Publishing,Doctor Who: Cat's Cradle-Warhead Andrew Cartmel Virgin Publishing,2420
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt/Liz Tuccillo,3.66,eng,208,Gallery Books,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys Greg Behrendt/Liz Tuccillo Gallery Books,2421
10414,Do Not Open This Book,Michaela Muntean/Pascal Lemaître,3.9,eng,40,Scholastic Press,Do Not Open This Book Michaela Muntean/Pascal Lemaître Scholastic Press,2422
10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,en-US,520,Harvard Common Press,Not Your Mother's Slow Cooker Cookbook Beth Hensperger/Julie Kaufmann Harvard Common Press,2423
10417,Hands Are Not for Hitting (Ages 4-7),Martine Agassi/Marieka Heinlen,4.04,eng,35,Free Spirit Publishing,Hands Are Not for Hitting (Ages 4-7) Martine Agassi/Marieka Heinlen Free Spirit Publishing,2424
10420,Not So Big House,Sarah Susanka/Kira Obolensky,4.07,eng,208,Taunton Press,Not So Big House Sarah Susanka/Kira Obolensky Taunton Press,2425
10421,Rodinsky's Room,Rachel Lichtenstein/Iain Sinclair,3.85,eng,362,Granta UK,Rodinsky's Room Rachel Lichtenstein/Iain Sinclair Granta UK,2426
10427,The Rough Guide to Cuba 3,Fiona McAuslan/Matthew  Norman,3.82,eng,640,Rough Guides,The Rough Guide to Cuba 3 Fiona McAuslan/Matthew  Norman Rough Guides,2427
10431,Cuba 15,Nancy Osa,3.45,eng,304,Ember,Cuba 15 Nancy Osa Ember,2428
10433,Cuba (Jake Grafton #7),Stephen Coonts,3.82,eng,461,St. Martin's Paperbacks,Cuba (Jake Grafton #7) Stephen Coonts St. Martin's Paperbacks,2429
10441,The Memory Keeper's Daughter,Kim Edwards,3.67,eng,401,Penguin Books,The Memory Keeper's Daughter Kim Edwards Penguin Books,2430
10445,Too Far to Go: The Maples Stories,John Updike,4.02,eng,256,Fawcett Books,Too Far to Go: The Maples Stories John Updike Fawcett Books,2431
10456,Far to Go (Margaret Thursday  #2),Noel Streatfeild,3.81,eng,161,Yearling,Far to Go (Margaret Thursday  #2) Noel Streatfeild Yearling,2432
10461,Desolation Angels,Jack Kerouac/Joyce Johnson,3.93,eng,432,Riverhead Books,Desolation Angels Jack Kerouac/Joyce Johnson Riverhead Books,2433
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.41,en-US,784,North Atlantic Books,Healing With Whole Foods: Asian Traditions and Modern Nutrition Paul Pitchford North Atlantic Books,2434
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,4.2,eng,464,Penguin Books,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating Rebecca  Wood/Paul Pitchford Penguin Books,2435
10474,The Discomfort Zone: A Personal Journey,Jonathan Franzen,3.4,en-US,6,HighBridge Company,The Discomfort Zone: A Personal Journey Jonathan Franzen HighBridge Company,2436
10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,3.93,eng,224,Plume,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity Eugene Linden Plume,2437
10490,Postscript to the Name of the Rose,Umberto Eco,4.05,eng,84,Houghton Mifflin Harcourt P,Postscript to the Name of the Rose Umberto Eco Houghton Mifflin Harcourt P,2438
10500,Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,3.32,eng,364,For Dummies,Baby Names for Dummies Margaret  Rose/Heather Rose Jones For Dummies,2439
10503,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,eng,480,Mariner Books,The Mysterious Flame of Queen Loana Umberto Eco/Geoffrey Brock Mariner Books,2440
10505,History of Beauty,Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino,3.78,eng,432,Rizzoli,History of Beauty Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino Rizzoli,2441
10507,Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,3.74,eng,527,Harcourt,Baudolino Umberto Eco/William Weaver/R.C.S. Libri Harcourt,2442
10514,Travels in Hyperreality,Umberto Eco/John Radziewicz/William Weaver,3.89,eng,324,Mariner Books,Travels in Hyperreality Umberto Eco/John Radziewicz/William Weaver Mariner Books,2443
10517,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,3.85,eng,256,Mariner Books,How to Travel with a Salmon and Other Essays Umberto Eco/William Weaver Mariner Books,2444
10518,A Theory of Semiotics,Umberto Eco,4.01,eng,368,Indiana University Press,A Theory of Semiotics Umberto Eco Indiana University Press,2445
10519,Art and Beauty in the Middle Ages,Umberto Eco/Hugh Bredin,3.99,en-US,144,Yale University Press,Art and Beauty in the Middle Ages Umberto Eco/Hugh Bredin Yale University Press,2446
